10347               |Vertiefung Bau- und Umweltverwaltung 2|20192|2019-09-23|2019-09-23|09:45|17:00|Mo|Einzeltermin|S005
1130                |Wirtschaftsmathematik|20192|2019-09-23|\N|09:45|11:15|Mo|wöchentlich|4.014
1130                |Wirtschaftsmathematik|20192|2019-09-23|\N|08:00|09:30|Mo|wöchentlich|4.014
1231                |Wirtschaftsrecht|20192|2019-09-23|\N|15:15|16:45|Mo|wöchentlich|4.102
1231                |Wirtschaftsrecht|20192|2019-09-23|\N|13:30|15:00|Mo|wöchentlich|4.102
2172                |Business English 3|20192|2019-09-24|\N|15:15|16:45|Di|wöchentlich|9.211
10165               |Economics and Economic Policy|20192|2019-09-24|\N|11:45|15:15|Di|wöchentlich|S012
40701               |Englisch|20192|2019-09-24|2019-10-22|08:00|09:30|Di|wöchentlich|9.344
1210                |Englisch 1|20192|2019-09-24|\N|09:45|11:15|Di|wöchentlich|9.211
10307               |Englisch (B1)|20192|2019-09-24|\N|08:00|11:15|Di|14-täglich|S103
84004               |Englisch für Medieninformatiker 2|20192|2019-09-24|\N|11:30|13:00|Di|wöchentlich|9.211
\N|Feedback IEA-19|20192|2019-09-24|\N|09:15|09:45|Di|wöchentlich|\N
2312                |Französisch 4 - 5.Sem.|20192|2019-09-24|\N|11:30|13:00|Di|wöchentlich|9.345
167                 |Französisch TDD 1|20192|2019-09-24|\N|08:00|09:30|Di|wöchentlich|\N
2138                |Fremdsprache II (Französisch)|20192|2019-09-24|\N|13:30|15:00|Di|wöchentlich|9.345
10506_V             |H1-Objektorientierte Softwaretechnik|20192|2019-09-24|2019-12-17|15:30|17:00|Di|14-täglich|S202
10506_V             |H1-Objektorientierte Softwaretechnik|20192|2019-09-24|2019-12-17|15:30|17:00|Di|14-täglich|S202
10506_V             |H1-Objektorientierte Softwaretechnik|20192|2019-09-24|2019-12-17|13:45|15:15|Di|14-täglich|S202
10506_V             |H1-Objektorientierte Softwaretechnik|20192|2019-09-24|2019-12-17|13:45|15:15|Di|14-täglich|S202
10322               |Haushaltsrecht|20192|2019-09-24|2019-09-24|15:30|18:45|Di|Einzeltermin|D101
10322               |Haushaltsrecht|20192|2019-09-24|2019-09-24|13:45|15:15|Di|Einzeltermin|D101
\N|Interforum|20192|2019-09-24|2019-09-24|18:00|22:00|Di|Einzeltermin|4.016
\N|Japanisch 1 (Anfänger)|20192|2019-09-24|\N|18:45|20:15|Di|wöchentlich|4.015
1131                |Mathematik I|20192|2019-09-24|\N|11:30|13:00|Di|wöchentlich|9.129
1131                |Mathematik I|20192|2019-09-24|\N|09:45|11:15|Di|wöchentlich|9.129
1277                |Präsentation und Moderation|20192|2019-09-24|\N|13:30|15:00|Di|wöchentlich|2.306
1277                |Präsentation und Moderation|20192|2019-09-24|\N|13:30|15:00|Di|wöchentlich|2.405
1273                |Programmierung 1|20192|2019-09-24|\N|11:30|13:00|Di|wöchentlich|HS C
\N|Reservierung Be for Business|20192|2019-09-24|2019-09-24|20:30|22:00|Di|Einzeltermin|4.015
\N|Reservierung Kino|20192|2019-09-24|2019-12-17|18:00|23:00|Di|wöchentlich|4.102
\N|Reservierung Kino|20192|2019-09-24|2019-12-17|18:00|23:00|Di|wöchentlich|4.101
\N|Reservierung Prof. Dr. Günther|20192|2019-09-24|2019-09-24|13:00|15:00|Di|Einzeltermin|5.105
\N|Reservierung Prof. Dr. Heilmann|20192|2019-09-24|2019-09-24|14:00|17:00|Di|Einzeltermin|2.206
\N|Reservierung Ruwisch|20192|2019-09-24|2019-09-24|15:30|17:30|Di|Einzeltermin|4.015
\N|Reservierung Ruwisch|20192|2019-09-24|2019-09-24|17:00|19:00|Di|Einzeltermin|4.009
\N|Reservierung Sonstige|20192|2019-09-24|2019-09-24|15:00|24:00|Di|Einzeltermin|9.129
\N|Reservierung Sonstige|20192|2019-09-24|2019-09-24|15:00|24:00|Di|Einzeltermin|9.101
5615                |Theoretische Grundlagen (COACH)|20192|2019-09-24|\N|11:30|13:00|Di|wöchentlich|2.405
\N|Tutorium Bilanzen/Bilanzanalyse|20192|2019-09-24|\N|17:00|18:30|Di|wöchentlich|4.004
\N|Tutorium  Wirtschaftsmathematik|20192|2019-09-24|\N|11:30|13:00|Di|wöchentlich|4.103
\N|Veranstaltung Dekanat VW|20192|2019-09-24|2019-09-24|13:45|14:45|Di|Einzeltermin|S005
10253               |Volkswirtschaftslehre|20192|2019-09-24|\N|09:45|11:15|Di|wöchentlich|D101
10253               |Volkswirtschaftslehre|20192|2019-09-24|\N|17:15|18:45|Di|wöchentlich|N110
10253               |Volkswirtschaftslehre|20192|2019-09-24|\N|08:00|09:30|Di|wöchentlich|D101
7580                |WPF LEAN STARTUP|20192|2019-09-24|\N|13:30|15:00|Di|wöchentlich|5.101
7581                |WPF Lean Startup - Garage|20192|2019-09-24|\N|15:15|16:45|Di|wöchentlich|5.101
\N|act|20192|2019-09-25|2019-09-25|20:00|22:00|Mi|Einzeltermin|4.005
4659                |Bearbeitung Forschungs- und Entwicklungsprojekt|20192|2019-09-25|\N|11:30|13:00|Mi|wöchentlich|5.101
84427               |BFO Ausgewähltes Thema der Gestaltung|20192|2019-09-25|\N|08:00|09:30|Mi|wöchentlich|9.326
2582                |Business Simulation (Cons)|20192|2019-09-25|2019-09-25|14:00|24:00|Mi|Einzeltermin|4.112
4584                |Datenbanksysteme 2|20192|2019-09-25|\N|09:45|11:15|Mi|wöchentlich|5.206
4584                |Datenbanksysteme 2|20192|2019-09-25|\N|11:30|13:00|Mi|wöchentlich|5.206
40431               |Digital- und Steuerungstechnik|20192|2019-09-25|2019-09-25|09:45|13:00|Mi|Einzeltermin|3.101
1183                |EDV 4: ERP-System|20192|2019-09-25|\N|08:00|09:30|Mi|wöchentlich|5.303
1010                |Einführung BWL|20192|2019-09-25|\N|11:30|13:00|Mi|wöchentlich|4.009
1290                |Einführung in die Wirtschaftsinformatik|20192|2019-09-25|\N|09:15|10:45|Mi|wöchentlich|5.301
4045                |Eingebettete Systeme|20192|2019-09-25|\N|13:30|15:45|Mi|wöchentlich|5.105
28081               |Energieumwandlung & -speicherung - Labor|20192|2019-09-25|\N|09:45|13:00|Mi|wöchentlich|4.103
\N|Fallbearbeitung im öffentlichen Recht|20192|2019-09-25|\N|09:45|11:15|Mi|wöchentlich|D101
\N|Fallbearbeitung im öffentlichen Recht|20192|2019-09-25|\N|17:15|18:45|Mi|wöchentlich|N113
47992               |Funktionale Sicherheit|20192|2019-09-25|2019-09-25|13:30|17:30|Mi|Einzeltermin|5.305
\N|GRAS Wernigerode|20192|2019-09-25|2019-09-25|16:00|19:30|Mi|Einzeltermin|4.005
2582_V              |H1-Business Simulation|20192|2019-09-25|2019-09-25|14:00|23:59|Mi|Einzeltermin|4.112
84101               |Jahresprojekt 1|20192|2019-09-25|\N|09:45|11:15|Mi|wöchentlich|9.326
84101               |Jahresprojekt 1|20192|2019-09-25|\N|09:45|11:15|Mi|wöchentlich|9.324
84101               |Jahresprojekt 1|20192|2019-09-25|\N|09:45|11:15|Mi|wöchentlich|9.136
84101               |Jahresprojekt 1|20192|2019-09-25|\N|09:45|11:15|Mi|wöchentlich|9.429
84101               |Jahresprojekt 1|20192|2019-09-25|\N|09:45|11:15|Mi|wöchentlich|9.328
41032               |Mikroprozessorstrukturen|20192|2019-09-25|\N|13:30|15:45|Mi|wöchentlich|5.105
6663                |Naturräume und Landschaften|20192|2019-09-25|2019-09-25|13:30|16:45|Mi|Einzeltermin|4.113
\N|Prof. Dr. Böttcher|20192|2019-09-25|2019-09-25|13:00|15:00|Mi|Einzeltermin|2.106
40651               |Prozessdatenverarbeitung|20192|2019-09-25|\N|09:45|13:00|Mi|wöchentlich|5.005
\N|Prüfungsausschuss|20192|2019-09-25|2019-09-25|13:30|17:00|Mi|Einzeltermin|4.110
4649                |Qualitätsmanagement|20192|2019-09-25|\N|11:30|13:00|Mi|wöchentlich|HS C
4649                |Qualitätsmanagement|20192|2019-09-25|\N|09:45|11:15|Mi|wöchentlich|HS C
4391                |Rechnerkommunikation und Middleware|20192|2019-09-25|\N|09:45|11:15|Mi|wöchentlich|9.428
\N|Rektorat|20192|2019-09-25|2019-09-25|13:00|18:00|Mi|Einzeltermin|4.011
\N|Rektorat|20192|2019-09-25|2019-09-25|13:00|18:00|Mi|Einzeltermin|4.010
\N|Rektorat|20192|2019-09-25|2019-09-25|11:15|18:00|Mi|Einzeltermin|4.014
\N|Rektorat|20192|2019-09-25|2019-09-25|13:00|18:00|Mi|Einzeltermin|4.015
\N|Reservierung Career Service|20192|2019-09-25|2019-09-25|13:30|16:30|Mi|Einzeltermin|4.001
\N|Reservierung Dr. Hagen Ackermann|20192|2019-09-25|2019-09-25|13:00|13:45|Mi|Einzeltermin|4.016
\N|Reservierung IAESTE|20192|2019-09-25|2019-09-25|17:30|19:30|Mi|Einzeltermin|4.004
\N|Reservierung Orientierungsstudium|20192|2019-09-25|2019-09-25|17:00|18:30|Mi|Einzeltermin|4.209
\N|Reservierung Orientierungsstudium|20192|2019-09-25|2019-09-25|17:00|18:30|Mi|Einzeltermin|4.208
\N|Reservierung Prof. Dr. Dreyer|20192|2019-09-25|2019-09-25|13:00|15:00|Mi|Einzeltermin|2.306
\N|Reservierung Prof. Dr. Heilmann|20192|2019-09-25|2019-09-25|13:30|18:00|Mi|Einzeltermin|2.206
\N|Reservierung Prof. Dr. Kaune|20192|2019-09-25|2019-09-25|09:45|11:15|Mi|Einzeltermin|4.110
\N|Reservierung RCDS|20192|2019-09-25|2019-09-25|16:30|24:00|Mi|Einzeltermin|4.016
\N|Reservierung  Rock your Life|20192|2019-09-25|2019-09-25|19:30|22:00|Mi|Einzeltermin|4.004
\N|Reservierung Sonstige|20192|2019-09-25|2019-09-25|17:00|19:00|Mi|Einzeltermin|5.101
\N|Reservierung Starker|20192|2019-09-25|2019-09-25|13:00|15:00|Mi|Einzeltermin|2.406
28441               |Service-orientierte Architekturen & E-Government, Webservices und Infrastrukturen|20192|2019-09-25|\N|09:45|13:00|Mi|wöchentlich|5.201
28442               |Service-orientierte Architekturen & E-Government, Webservices und Infrastrukturen|20192|2019-09-25|\N|09:45|11:15|Mi|wöchentlich|5.302
28442               |Service-orientierte Architekturen & E-Government, Webservices und Infrastrukturen|20192|2019-09-25|\N|11:30|13:00|Mi|wöchentlich|5.302
40601               |Spezielle Sensorik/Aktorik|20192|2019-09-25|\N|09:45|13:00|Mi|wöchentlich|5.005
1132                |Statistik|20192|2019-09-25|\N|11:30|13:00|Mi|wöchentlich|HS C
1132                |Statistik|20192|2019-09-25|\N|09:45|11:15|Mi|wöchentlich|HS C
4420                |Steuerungstechnik|20192|2019-09-25|\N|11:30|13:00|Mi|wöchentlich|3.101
4420                |Steuerungstechnik|20192|2019-09-25|\N|09:45|11:15|Mi|wöchentlich|3.101
44201               |Steuerungstechnik|20192|2019-09-25|\N|09:45|13:00|Mi|wöchentlich|5.05
\N|Teamprojekt++|20192|2019-09-25|\N|09:45|13:00|Mi|wöchentlich|5.105
2832                |Teamprojekt I|20192|2019-09-25|\N|11:30|13:00|Mi|wöchentlich|9.428
55891               |Textkompetenz|20192|2019-09-25|\N|09:45|11:15|Mi|14-täglich|4.104
\N|Tutorium Bilanzen/Bilanzanalyse|20192|2019-09-25|\N|13:30|15:00|Mi|wöchentlich|4.009
\N|Tutorium Buchführung|20192|2019-09-25|\N|13:30|15:00|Mi|wöchentlich|4.201
\N|Tutorium Quantitative Methoden|20192|2019-09-25|\N|13:30|15:00|Mi|wöchentlich|4.104
\N|Tutorium Quantitative Methoden|20192|2019-09-25|\N|13:30|15:00|Mi|wöchentlich|9.343
\N|Tutorium Statistischer Ansatz in der Wirtschaftspsychologie|20192|2019-09-25|\N|14:30|18:00|Mi|wöchentlich|4.106
\N|Tutorium  Wirtschaftsmathematik|20192|2019-09-25|\N|13:30|15:00|Mi|wöchentlich|4.102
4099                |Wirtschaftlichkeitsbetrachtungen IT|20192|2019-09-25|2019-09-25|13:30|17:45|Mi|Einzeltermin|5.302
5371                |Wissenschaftliche Kompetenz|20192|2019-09-25|2019-10-23|11:30|13:00|Mi|wöchentlich|9.101
5371                |Wissenschaftliche Kompetenz|20192|2019-09-25|\N|09:45|11:15|Mi|wöchentlich|9.101
40061               |Wissenschaftliches Arbeiten|20192|2019-09-25|\N|08:00|09:30|Mi|wöchentlich|3.101
10273               |Wissenschaftliches Arbeiten: Verwaltung und IT|20192|2019-09-25|2019-09-25|13:45|17:00|Mi|Einzeltermin|N110
10273               |Wissenschaftliches Arbeiten: Verwaltung und IT|20192|2019-09-25|2019-09-25|09:45|13:15|Mi|Einzeltermin|N110
4660                |Wissenschaftliches Projektmanagement|20192|2019-09-25|\N|09:45|11:15|Mi|wöchentlich|5.101
1180                |EDV 1: Tabellenkalkulationen|20192|2019-09-26|\N|13:30|15:00|Do|wöchentlich|4.208
\N|Fallbearbeitung im öffentlichen Recht|20192|2019-09-26|\N|15:30|17:00|Do|wöchentlich|D101
47992               |Funktionale Sicherheit|20192|2019-09-26|2019-09-26|09:45|13:00|Do|Einzeltermin|5.101
558_V               |H1-Consulting in practice|20192|2019-09-26|2019-09-26|09:00|18:00|Do|Einzeltermin|2.306
\N|Japanisch 3|20192|2019-09-26|\N|18:45|20:15|Do|wöchentlich|4.015
10213               |Master-Seminar|20192|2019-09-26|\N|11:45|15:15|Do|wöchentlich|S105
\N|Musikfreunde|20192|2019-09-26|2019-09-26|20:00|23:00|Do|Einzeltermin|4.006
\N|Musikfreunde|20192|2019-09-26|2019-09-26|20:00|23:00|Do|Einzeltermin|4.011
12706               |Präsentations- und Kooperationsmethoden|20192|2019-09-26|2019-09-26|08:00|09:30|Do|Einzeltermin|9.211
\N|Reservierung EEC|20192|2019-09-26|2019-09-26|19:00|22:00|Do|Einzeltermin|4.016
\N|Reservierung Orientierungsstudium|20192|2019-09-26|\N|17:00|18:30|Do|wöchentlich|2.406
\N|Reservierung Prof. Dr. Heilmann|20192|2019-09-26|2019-09-26|07:15|09:30|Do|Einzeltermin|9.129
\N|Reservierung Prof. Dr. Kramer|20192|2019-09-26|2019-09-26|14:00|16:00|Do|Einzeltermin|2.206
\N|Reservierung Prof. Dr. Zimmermann|20192|2019-09-26|2019-09-26|13:30|15:00|Do|Einzeltermin|5.302
\N|Reservierung Sonstige|20192|2019-09-26|2019-09-26|17:00|20:15|Do|Einzeltermin|3.101
10191               |Ringvorlesung Teil 1|20192|2019-09-26|2019-12-19|17:00|18:30|Do|14-täglich|2.406
\N|Spanisch für Anfänger|20192|2019-09-26|\N|09:45|11:15|Do|wöchentlich|S102
53763               |Spez. Digitale Filmproduktion|20192|2019-09-26|2019-09-26|08:00|18:30|Do|Einzeltermin|9.136
\N|Tutorium Buchführung|20192|2019-09-26|\N|13:30|15:00|Do|wöchentlich|4.009
\N|Tutorium Statistik|20192|2019-09-26|\N|13:30|15:00|Do|wöchentlich|4.006
79982               |Unternehmensstrategie (STRAT)|20192|2019-09-26|2019-09-26|13:30|15:00|Do|Einzeltermin|4.016
10456               |Wandel der politischen Kultur und der staatlichen Handlungsreformen, Governance- und Diskursethik|20192|2019-09-26|\N|19:00|20:30|Do|wöchentlich|S103
84082               |Anwendungsprogrammierung|20192|2019-09-27|2019-12-20|13:30|18:30|Fr|wöchentlich|HS C
84083               |Anwendungsprogrammierung|20192|2019-09-27|2019-12-20|13:30|18:30|Fr|wöchentlich|5.205
84083               |Anwendungsprogrammierung|20192|2019-09-27|2019-12-20|13:30|18:30|Fr|wöchentlich|5.203
84083               |Anwendungsprogrammierung|20192|2019-09-27|2019-12-20|13:30|18:30|Fr|wöchentlich|5.206
84284               |Ausgewählte Themen Webprogrammierung|20192|2019-09-27|2019-09-27|12:30|18:30|Fr|Einzeltermin|9.327
10057               |Bachelor-Seminar|20192|2019-09-27|2019-09-27|08:00|15:15|Fr|Einzeltermin|S006
5631                |Datenanalyse 1 (MAFO)|20192|2019-09-27|2019-09-27|16:00|20:15|Fr|Einzeltermin|4.016
41241               |Einführung Fertigungs- /Verfahrenstechnik/Qualitätsmanagement|20192|2019-09-27|2019-09-27|14:30|18:30|Fr|Einzeltermin|3.101
4310                |Einführung in Smart Automation|20192|2019-09-27|2019-09-27|14:30|18:30|Fr|Einzeltermin|3.101
41240               |Einf. Verfahrens- u. Fertigungstechnik|20192|2019-09-27|2019-09-27|14:30|18:30|Fr|Einzeltermin|3.101
570_V               |H1-Digitale Transformation|20192|2019-09-27|2019-09-27|14:00|18:00|Fr|Einzeltermin|9.342
541_V               |H1-Wissenschaftliche Methodenlehre/ Statistik|20192|2019-09-27|2019-09-27|08:00|11:15|Fr|Einzeltermin|2.306
10190               |Orientierungsseminar|20192|2019-09-27|2019-09-27|16:00|24:00|Fr|Einzeltermin|\N
6591                |Projekt: Workshopgestaltung|20192|2019-09-27|2019-09-27|09:30|18:00|Fr|Einzeltermin|2.106
10471               |Qualitätsmanagement in der öffentlichen Verwaltung|20192|2019-09-27|2019-09-27|09:45|17:00|Fr|Einzeltermin|S113
\N|Reservierung Sonstige|20192|2019-09-27|2019-09-27|11:00|13:00|Fr|Einzeltermin|2.206
5216                |Standortmarketing (EVENT)|20192|2019-09-27|2019-09-27|08:00|09:30|Fr|Einzeltermin|4.103
\N|Statistik INTENSIV (nur 3.-Versucher)|20192|2019-09-27|\N|09:45|13:00|Fr|wöchentlich|4.015
416                 |Übungsseminar zur Diensleistungsmarktforschung|20192|2019-09-27|2019-09-27|11:30|13:00|Fr|Einzeltermin|4.103
415                 |Unternehmensreputation und Markenstärke|20192|2019-09-27|2019-09-27|09:45|11:15|Fr|Einzeltermin|4.103
7581                |Wahlpflichtfach 2|20192|2019-09-27|2019-09-27|09:00|16:00|Fr|Einzeltermin|4.108
10200               |Wissenschaftliche Forschungs- und Methodenkompetenz|20192|2019-09-27|2019-09-27|09:45|17:00|Fr|Einzeltermin|S112
10324               |Allgemeines Sozialrecht|20192|2019-09-28|2019-09-28|11:45|15:15|Sa|Einzeltermin|D101
10324               |Allgemeines Sozialrecht|20192|2019-09-28|2019-09-28|15:30|18:45|Sa|Einzeltermin|D101
84284               |Ausgewählte Themen Webprogrammierung|20192|2019-09-28|2019-09-28|12:30|18:30|Sa|Einzeltermin|9.327
5631                |Datenanalyse 1 (MAFO)|20192|2019-09-28|2019-09-28|09:00|12:00|Sa|Einzeltermin|4.016
570_V               |H1-Digitale Transformation|20192|2019-09-28|2019-09-28|09:00|18:00|Sa|Einzeltermin|9.342
8935                |Internet-Technologien|20192|2019-09-28|2019-09-28|08:00|13:00|Sa|Einzeltermin|9.428
\N|Kinderhochschule|20192|2019-09-28|2019-09-28|08:00|13:00|Sa|Einzeltermin|9.129
\N|Kinderhochschule|20192|2019-09-28|2019-09-28|08:00|13:00|Sa|Einzeltermin|9.101
10190               |Orientierungsseminar|20192|2019-09-28|2019-09-28|08:00|16:00|Sa|Einzeltermin|\N
6591                |Projekt: Workshopgestaltung|20192|2019-09-28|2019-09-28|09:00|18:00|Sa|Einzeltermin|2.106
10471               |Qualitätsmanagement in der öffentlichen Verwaltung|20192|2019-09-28|2019-09-28|11:45|15:15|Sa|Einzeltermin|S113
43911               |Rechnerkommunikation und Middleware|20192|2019-09-28|2019-09-28|13:30|16:45|Sa|Einzeltermin|9.428
\N|Reservierung Berufsbegl. Bachelor W-Ing.|20192|2019-09-28|2019-09-29|09:00|18:00|- |Blockveranstaltung + Sa und So|5.302
\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-09-28|2019-09-28|08:00|10:00|Sa|Einzeltermin|4.002
\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-09-28|2019-09-29|09:00|18:00|- |Blockveranstaltung + Sa und So|4.010
\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-09-28|2019-09-28|08:00|10:00|Sa|Einzeltermin|4.001
\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-09-28|2019-09-29|09:00|18:00|- |Blockveranstaltung + Sa und So|4.011
\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-09-28|2019-09-29|11:00|18:00|- |Blockveranstaltung + Sa und So|4.006
\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-09-28|2019-09-28|08:00|13:00|Sa|Einzeltermin|4.014
\N|Reservierung Frau Eschrich|20192|2019-09-28|2019-09-28|10:00|15:00|Sa|Einzeltermin|9.341
10211               |Team- und Praxisprojekt, Teil 1|20192|2019-09-28|2019-09-28|08:00|11:15|Sa|Einzeltermin|S113
10341               |Vertiefung Kultur- und Medienrecht 1|20192|2019-09-28|2019-09-28|08:00|15:15|Sa|Einzeltermin|S105
7581                |Wahlpflichtfach 2|20192|2019-09-28|2019-09-28|09:00|13:00|Sa|Einzeltermin|4.108
10200               |Wissenschaftliche Forschungs- und Methodenkompetenz|20192|2019-09-28|2019-09-28|08:00|15:15|Sa|Einzeltermin|S112
\N|Reservierung Banse|20192|2019-09-29|2019-09-29|14:00|19:00|So|Einzeltermin|4.016
5249                |Französisch IV|20192|2019-09-30|\N|15:30|17:00|Mo|wöchentlich|S012
10502_V             |H1-English for IT Purposes|20192|2019-09-30|2019-09-30|09:45|13:15|Mo|Einzeltermin|S205
10502_V             |H1-English for IT Purposes|20192|2019-09-30|2019-09-30|09:45|13:15|Mo|Einzeltermin|S205
560_V               |H1-Teambildung|20192|2019-09-30|2019-09-30|08:00|18:30|Mo|Einzeltermin|2.306
\N|HIT|20192|2019-09-30|2019-09-30|20:00|22:00|Mo|Einzeltermin|4.015
10190               |Orientierungsseminar|20192|2019-09-30|2019-09-30|11:30|13:00|Mo|Einzeltermin|2.406
2152                |Professionelles Englisch 3|20192|2019-09-30|\N|13:30|15:00|Mo|wöchentlich|9.342
\N|Reservierung Kulp|20192|2019-09-30|2019-09-30|09:45|11:15|Mo|Einzeltermin|4.201
\N|Reservierung Prof Dr. Hehn|20192|2019-09-30|2019-09-30|17:00|19:00|Mo|Einzeltermin|4.110
\N|Reservierung Prof. Dr. Müller|20192|2019-09-30|2019-09-30|08:00|18:30|Mo|Einzeltermin|2.405
\N|Reservierung Prof. Dr. Schade|20192|2019-09-30|2019-09-30|09:00|11:00|Mo|Einzeltermin|2.206
\N|Reservierung Sportfreunde|20192|2019-09-30|2019-10-21|18:00|21:00|Mo|wöchentlich|4.009
\N|Reservierung Sportfreunde|20192|2019-09-30|2019-09-30|19:00|21:00|Mo|Einzeltermin|4.016
\N|Reservierung Sportfreunde|20192|2019-09-30|2019-10-21|18:00|21:00|Mo|wöchentlich|4.007
5601                |Trainingskompetenz (Personalentwicklung)|20192|2019-09-30|\N|17:00|20:15|Mo|14-täglich|2.306
\N|Tutorium VWL 1+2|20192|2019-09-30|\N|09:45|11:15|Mo|wöchentlich|4.101
10347               |Vertiefung Bau- und Umweltverwaltung 2|20192|2019-09-30|2019-09-30|09:45|17:00|Mo|Einzeltermin|S005
3279                |BFO Verteilte Datenbanksysteme (Teil 1)|20192|2019-10-01|2019-10-01|09:45|13:00|Di|Einzeltermin|9.101
1224                |Deutsch als Fremdsprache (Niveaustufe B2.1)|20192|2019-10-01|\N|11:30|13:00|Di|wöchentlich|\N
\N|GRAS Wernigerode|20192|2019-10-01|\N|19:30|21:30|Di|wöchentlich|4.005
10508_V             |H1-Einführung in das öffentliche Recht|20192|2019-10-01|2019-10-01|09:45|17:00|Di|Einzeltermin|S202
10508_V             |H1-Einführung in das öffentliche Recht|20192|2019-10-01|2019-10-01|09:45|17:00|Di|Einzeltermin|S202
10508_V             |H1-Einführung in das öffentliche Recht|20192|2019-10-01|2019-10-01|09:45|17:00|Di|Einzeltermin|S202
49729               |IT-Controlling|20192|2019-10-01|\N|11:30|13:00|Di|wöchentlich|5.105
2950                |Marketing|20192|2019-10-01|2019-10-01|09:45|11:15|Di|Einzeltermin|9.129
1131                |Mathematik I|20192|2019-10-01|2019-10-01|09:45|13:00|Di|Einzeltermin|4.102
1104                |Organisation|20192|2019-10-01|\N|11:30|13:00|Di|wöchentlich|4.005
10472               |Personalmanagement und Führung|20192|2019-10-01|2019-10-01|09:45|17:00|Di|Einzeltermin|S002
3401                |Physik|20192|2019-10-01|2019-10-01|09:45|15:00|Di|Einzeltermin|4.010
2151                |Professionelles Englisch 2|20192|2019-10-01|\N|13:30|15:00|Di|wöchentlich|9.341
1273                |Programmierung 1|20192|2019-10-01|2019-10-01|11:30|13:00|Di|Einzeltermin|9.129
\N|Reservierung Herr Hörig|20192|2019-10-01|2019-10-01|13:00|17:00|Di|Einzeltermin|5.301
\N|Reservierung Herr Hörig|20192|2019-10-01|2019-10-01|13:00|20:15|Di|Einzeltermin|9.129
\N|Reservierung Kulp|20192|2019-10-01|2019-10-01|15:30|17:30|Di|Einzeltermin|4.016
\N|Reservierung Prof. Dr. Leich|20192|2019-10-01|2019-10-01|08:00|20:00|Di|Einzeltermin|2.206
\N|Reservierung Prof. Dr. Leich|20192|2019-10-01|2019-10-01|08:00|18:00|Di|Einzeltermin|HS C
\N|Reservierung Prof. Dr. Manschwetus|20192|2019-10-01|2019-10-01|17:00|22:00|Di|Einzeltermin|4.110
\N|Reservierung Prof. Dr. Müller|20192|2019-10-01|2019-10-01|08:00|09:30|Di|Einzeltermin|2.306
\N|Reservierung Starker|20192|2019-10-01|2019-10-01|14:00|18:00|Di|Einzeltermin|4.106
\N|Tutorium Buchführung|20192|2019-10-01|\N|08:00|09:30|Di|wöchentlich|4.011
1224                |Deutsch als Fremdsprache (Niveaustufe B2.1)|20192|2019-10-02|\N|09:45|11:15|Mi|wöchentlich|9.343
1263                |Einf.Tour.man. 2|20192|2019-10-02|2019-10-02|14:00|15:30|Mi|Einzeltermin|4.001
4310                |Einführung in Smart Automation|20192|2019-10-02|2019-10-02|13:30|16:45|Mi|Einzeltermin|5.101
10004               |Europa|20192|2019-10-02|2019-10-02|13:45|17:00|Mi|Einzeltermin|N110
10423               |Intercultural Awareness|20192|2019-10-02|2019-10-02|09:45|13:15|Mi|Einzeltermin|S205
6596                |International Sustainable Tourism (ITM)|20192|2019-10-02|2019-10-02|13:30|15:00|Mi|Einzeltermin|4.112
10190               |Orientierungsseminar|20192|2019-10-02|2019-10-02|17:00|20:00|Mi|Einzeltermin|2.406
3401                |Physik|20192|2019-10-02|2019-10-02|11:30|13:00|Mi|Einzeltermin|5.305
4203                |Physikalisch-elektrische Grundlagen|20192|2019-10-02|2019-10-02|13:30|15:00|Mi|Einzeltermin|3.101
1277                |Präsentation und Moderation|20192|2019-10-02|2019-10-02|11:30|13:00|Mi|Einzeltermin|2.306
\N|Prof. Dr. Böttcher|20192|2019-10-02|2019-10-02|08:00|09:30|Mi|Einzeltermin|4.016
\N|Reservierung Be for Business|20192|2019-10-02|2019-10-02|18:00|22:00|Mi|Einzeltermin|4.015
\N|Reservierung Be for Business|20192|2019-10-02|2019-10-02|18:00|22:00|Mi|Einzeltermin|4.016
\N|Reservierung Frau Hörig|20192|2019-10-02|2019-10-02|13:00|16:00|Mi|Einzeltermin|4.110
\N|Reservierung Herr Hörig|20192|2019-10-02|2019-10-02|08:00|09:30|Mi|Einzeltermin|4.010
\N|Reservierung Herr Hörig|20192|2019-10-02|2019-10-02|08:00|20:15|Mi|Einzeltermin|9.129
\N|Reservierung Herr Noschang|20192|2019-10-02|2019-10-02|13:00|15:00|Mi|Einzeltermin|2.306
\N|Reservierung Prof. Dr. Groß|20192|2019-10-02|2019-10-02|11:15|13:00|Mi|Einzeltermin|4.112
\N|Reservierung Prof. Dr. Mecke|20192|2019-10-02|2019-10-02|13:30|15:00|Mi|Einzeltermin|5.302
\N|Reservierung Prof. Dr. Schneider|20192|2019-10-02|2019-10-02|13:30|17:00|Mi|Einzeltermin|2.206
